Year,Element,Area,Vegetables,Fruits,Grains/Legumes/Nuts/Seeds,Meat/Poultry,Fish/Seafood,Dairy Food Group,Eggs,Vegetal Products,Sugar,Country,Obesity,Undernourished,Population,latlng,region,subregion,ISO_A2,Life expectancy,GDP
Y2016,Fat supply quantity (g/capita/day),Switzerland,0.64,34.54,8.67,36.62,1.2499999999999998,51.64,5.52,65.17000000000002,0.0,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2016,Food supply (kcal/capita/day),Switzerland,67.0,497.0,760.0,428.0,32.0,818.0,78.0,2260.0,546.0,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2016,Food supply quantity (kg/capita/yr),Switzerland,90.87,129.45000000000002,99.69,68.62,17.570000000000004,632.62,19.82,495.69000000000005,56.01,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2016,Protein supply quantity (g/capita/day),Switzerland,3.18,17.150000000000002,23.59,22.82,4.51,55.16,6.36,33.30000000000001,0.01,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2017,Fat supply quantity (g/capita/day),Switzerland,0.65,34.2,9.28,36.13,1.2100000000000002,50.1,5.56,65.28000000000002,0.0,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2017,Food supply (kcal/capita/day),Switzerland,68.0,497.0,867.0,422.0,31.0,790.0,80.0,2353.0,540.0,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2017,Food supply quantity (kg/capita/yr),Switzerland,92.01,133.19,115.65999999999998,67.52,16.94,621.34,20.0,512.71,55.31,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2017,Protein supply quantity (g/capita/day),Switzerland,3.2,17.009999999999998,27.06,22.39,4.340000000000002,53.98,6.4,36.930000000000014,0.01,Switzerland,21.2,2.5,8634000.0,"[47, 8]",Europe,Western Europe,CH,82.33124999999998,57362.87460124999
Y2014,Fat supply quantity (g/capita/day),Tajikistan,0.95,5.710000000000001,12.84,7.9499999999999975,0.03,10.72,0.92,43.63999999999999,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2014,Food supply (kcal/capita/day),Tajikistan,123.0,111.0,1190.0,96.0,0.0,202.0,14.0,1881.0,167.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2014,Food supply quantity (kg/capita/yr),Tajikistan,183.11,44.4,149.53,15.699999999999998,0.6000000000000001,109.72,3.42,438.4699999999999,20.5,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2014,Protein supply quantity (g/capita/day),Tajikistan,4.59,4.31,32.25,5.98,0.16000000000000006,10.84,1.0,40.69000000000001,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2015,Fat supply quantity (g/capita/day),Tajikistan,0.99,5.8900000000000015,12.589999999999998,8.09,0.03,11.08,1.02,42.40999999999999,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2015,Food supply (kcal/capita/day),Tajikistan,128.0,120.0,1175.0,99.0,0.0,208.0,14.0,1882.0,164.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2015,Food supply quantity (kg/capita/yr),Tajikistan,190.91000000000003,48.01,147.98000000000005,15.91,0.53,114.4,3.8,450.49999999999983,18.87,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2015,Protein supply quantity (g/capita/day),Tajikistan,4.88,4.42,31.890000000000004,6.01,0.15000000000000002,11.2,1.12,41.53999999999998,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2016,Fat supply quantity (g/capita/day),Tajikistan,1.02,5.36,12.46,7.69,0.02,10.72,0.92,44.38,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2016,Food supply (kcal/capita/day),Tajikistan,134.0,121.0,1174.0,95.0,0.0,200.0,14.0,1899.0,157.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2016,Food supply quantity (kg/capita/yr),Tajikistan,197.29,49.01000000000001,147.80999999999997,15.53,0.38,112.12,3.42,455.1699999999999,17.2,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2016,Protein supply quantity (g/capita/day),Tajikistan,5.300000000000002,4.2200000000000015,31.77,5.8500000000000005,0.1,10.82,1.0,41.91,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2017,Fat supply quantity (g/capita/day),Tajikistan,1.08,5.75,12.2,8.23,0.02,10.76,1.32,42.92,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2017,Food supply (kcal/capita/day),Tajikistan,141.0,129.0,1158.0,101.0,0.0,200.0,18.0,1886.0,164.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2017,Food supply quantity (kg/capita/yr),Tajikistan,208.84,51.64999999999999,145.29999999999995,16.47,0.38,113.34,4.88,464.98999999999984,17.970000000000006,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2017,Protein supply quantity (g/capita/day),Tajikistan,5.61,4.41,31.41,6.16,0.1,10.84,1.44,42.03999999999999,0.0,Tajikistan,12.6,,9429000.0,"[39, 71]",Asia,Central Asia,TJ,66.65625,335.84172523125
Y2014,Fat supply quantity (g/capita/day),Thailand,0.24,15.869999999999996,3.69,15.679999999999998,1.75,3.56,7.58,33.300000000000004,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2014,Food supply (kcal/capita/day),Thailand,30.0,279.0,1325.0,184.0,51.0,94.0,104.0,2390.0,390.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2014,Food supply quantity (kg/capita/yr),Thailand,36.26000000000001,120.44,197.2,29.45000000000001,23.05,29.52,25.2,467.29,46.67,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2014,Protein supply quantity (g/capita/day),Thailand,1.49,10.56,24.5,10.14,7.95,4.98,7.94,35.30000000000001,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2015,Fat supply quantity (g/capita/day),Thailand,0.26,15.6,3.6599999999999993,15.42,1.7000000000000002,3.52,7.32,35.79,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2015,Food supply (kcal/capita/day),Thailand,33.0,275.0,1334.0,179.0,50.0,98.0,102.0,2413.0,378.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2015,Food supply quantity (kg/capita/yr),Thailand,37.87,115.02,198.11,28.05,23.070000000000004,28.4,24.24,459.54999999999984,38.82,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2015,Protein supply quantity (g/capita/day),Thailand,1.58,9.679999999999998,24.87,9.27,7.94,5.46,7.64,35.850000000000016,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2016,Fat supply quantity (g/capita/day),Thailand,0.27,15.31,3.55,15.169999999999998,2.1,3.84,6.58,39.21,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2016,Food supply (kcal/capita/day),Thailand,32.0,269.0,1304.0,174.0,59.0,96.0,92.0,2430.0,400.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2016,Food supply quantity (kg/capita/yr),Thailand,39.24,114.9,193.68,27.37,26.46,31.58,22.14,461.40999999999985,41.07,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2016,Protein supply quantity (g/capita/day),Thailand,1.61,9.23,24.17,8.889999999999997,9.21,4.94,6.98,35.19000000000001,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2017,Fat supply quantity (g/capita/day),Thailand,0.26,15.12,3.59,14.98,2.31,3.76,7.44,39.03999999999999,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2017,Food supply (kcal/capita/day),Thailand,33.0,270.0,1317.0,173.0,65.0,96.0,102.0,2467.0,438.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2017,Food supply quantity (kg/capita/yr),Thailand,39.88,117.61,195.8,27.38,29.17,29.46,24.72,468.3600000000001,44.84,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2017,Protein supply quantity (g/capita/day),Thailand,1.65,9.32,24.38,8.959999999999997,10.1,4.98,7.78,34.809999999999995,0.0,Thailand,10.8,7.8,66534000.0,"[15, 100]",Asia,South-Eastern Asia,TH,73.08125,3494.781701625
Y2014,Fat supply quantity (g/capita/day),Timor-Leste,0.14,13.21,9.23,12.61,0.58,0.4,0.96,27.15000000000001,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2014,Food supply (kcal/capita/day),Timor-Leste,18.0,186.0,1400.0,168.0,14.0,18.0,14.0,1904.0,83.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2014,Food supply quantity (kg/capita/yr),Timor-Leste,24.56,45.93,206.62,31.730000000000004,6.96,2.9,3.4,357.82,19.22,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2014,Protein supply quantity (g/capita/day),Timor-Leste,1.06,12.18,30.71,12.46,2.0,1.38,1.08,41.13999999999998,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2015,Fat supply quantity (g/capita/day),Timor-Leste,0.14,13.77,9.31,13.21,0.49,0.38,1.12,28.22,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2015,Food supply (kcal/capita/day),Timor-Leste,18.0,192.0,1422.0,174.0,12.0,20.0,16.0,1940.0,90.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2015,Food supply quantity (kg/capita/yr),Timor-Leste,24.45,46.78,209.3,32.39,6.03,2.82,4.04,358.85,20.83,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2015,Protein supply quantity (g/capita/day),Timor-Leste,1.06,12.31,31.35,12.64,1.76,1.46,1.28,42.49,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2016,Fat supply quantity (g/capita/day),Timor-Leste,0.14,13.61,9.4,13.0,0.53,0.52,1.16,29.07000000000001,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2016,Food supply (kcal/capita/day),Timor-Leste,17.0,192.0,1407.0,172.0,13.0,22.0,16.0,1935.0,95.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2016,Food supply quantity (kg/capita/yr),Timor-Leste,24.13000000000001,46.41,206.72000000000003,31.91,6.3100000000000005,3.1,4.16,355.42999999999995,21.51,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2016,Protein supply quantity (g/capita/day),Timor-Leste,1.03,12.16,30.98,12.42,1.83,1.42,1.3,41.77999999999999,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2017,Fat supply quantity (g/capita/day),Timor-Leste,0.15000000000000002,13.74,9.2,13.090000000000002,0.71,0.32,0.44,28.78,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2017,Food supply (kcal/capita/day),Timor-Leste,19.0,192.0,1401.0,172.0,16.0,10.0,6.0,1933.0,108.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2017,Food supply quantity (kg/capita/yr),Timor-Leste,24.87,46.45,205.51,31.51,7.979999999999999,2.04,1.6,354.1899999999998,22.01,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2017,Protein supply quantity (g/capita/day),Timor-Leste,1.08,12.03,31.020000000000003,12.27,2.24,0.64,0.5,42.28999999999998,0.0,Timor-Leste,2.9,24.9,1318000.0,"[-8.83333333, 125.91666666]",Asia,South-Eastern Asia,TL,64.75625,551.7106493125
Y2014,Fat supply quantity (g/capita/day),Togo,0.16,3.51,10.74,4.08,0.64,1.48,0.38,34.17,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2014,Food supply (kcal/capita/day),Togo,18.0,58.0,1236.0,56.0,18.0,32.0,6.0,2332.0,123.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2014,Food supply quantity (kg/capita/yr),Togo,20.17,19.37,154.78,12.539999999999996,10.55,15.56,1.64,442.31999999999977,14.75,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2014,Protein supply quantity (g/capita/day),Togo,0.97,3.99,32.410000000000004,4.52,2.96,1.98,0.46,51.38,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2015,Fat supply quantity (g/capita/day),Togo,0.15,3.33,10.25,3.93,0.72,1.6,0.42,52.4,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2015,Food supply (kcal/capita/day),Togo,17.0,58.0,1134.0,56.0,21.0,36.0,6.0,2361.0,136.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2015,Food supply quantity (kg/capita/yr),Togo,19.11,19.25,141.23,12.61,12.88,16.52,1.84,421.96,16.09,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2015,Protein supply quantity (g/capita/day),Togo,0.92,4.0,29.88,4.5600000000000005,3.42,2.1,0.52,48.32999999999999,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2016,Fat supply quantity (g/capita/day),Togo,0.15,3.16,10.35,3.77,0.6599999999999999,1.36,0.44,34.290000000000006,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2016,Food supply (kcal/capita/day),Togo,18.0,53.0,1158.0,52.0,20.0,32.0,6.0,2262.0,143.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2016,Food supply quantity (kg/capita/yr),Togo,19.09,19.0,144.79,12.47,12.01,14.58,1.9,424.3499999999999,16.82,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2016,Protein supply quantity (g/capita/day),Togo,0.93,3.95,30.77,4.51,3.21,1.94,0.54,49.53,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2017,Fat supply quantity (g/capita/day),Togo,0.16999999999999998,3.2,9.98,3.81,0.64,1.22,0.44,50.16000000000001,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2017,Food supply (kcal/capita/day),Togo,19.0,54.0,1132.0,53.0,19.0,30.0,6.0,2337.0,137.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2017,Food supply quantity (kg/capita/yr),Togo,19.26,18.96,140.76999999999995,12.580000000000002,11.73,12.9,1.9,419.0199999999999,16.3,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2017,Protein supply quantity (g/capita/day),Togo,0.99,3.97,29.9,4.53,3.13,1.88,0.54,48.33000000000001,0.0,Togo,7.1,16.1,8279000.0,"[8, 1.16666666]",Africa,Western Africa,TG,56.6625,317.20409206875
Y2014,Fat supply quantity (g/capita/day),Trinidad and Tobago,0.25,20.94,5.3100000000000005,21.520000000000003,1.44,17.84,2.5,50.240000000000016,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2014,Food supply (kcal/capita/day),Trinidad and Tobago,34.0,352.0,1093.0,294.0,42.0,352.0,36.0,2438.0,549.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2014,Food supply quantity (kg/capita/yr),Trinidad and Tobago,27.09,122.11,129.70000000000002,71.04,23.36,60.8,9.12,391.52000000000015,62.17,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2014,Protein supply quantity (g/capita/day),Trinidad and Tobago,1.38,22.18,27.84,23.57,6.799999999999999,20.28,2.78,42.91,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2015,Fat supply quantity (g/capita/day),Trinidad and Tobago,0.29,20.56,6.27,21.54000000000001,1.36,17.46,2.02,50.350000000000016,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2015,Food supply (kcal/capita/day),Trinidad and Tobago,40.0,361.0,1127.0,298.0,41.0,346.0,30.0,2450.0,544.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2015,Food supply quantity (kg/capita/yr),Trinidad and Tobago,35.68,135.39,133.16000000000003,71.88,21.75,61.16,7.64,406.9200000000001,55.68,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2015,Protein supply quantity (g/capita/day),Trinidad and Tobago,1.62,22.2,28.65,24.06,6.4499999999999975,19.98,2.3,43.91000000000002,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2016,Fat supply quantity (g/capita/day),Trinidad and Tobago,0.28,19.450000000000006,5.370000000000001,20.47,1.25,18.02,2.62,48.15000000000001,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2016,Food supply (kcal/capita/day),Trinidad and Tobago,36.0,332.0,1159.0,285.0,37.0,348.0,40.0,2450.0,547.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2016,Food supply quantity (kg/capita/yr),Trinidad and Tobago,30.55,110.65,138.22,69.29,20.34,58.64,10.06,378.7,58.61,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2016,Protein supply quantity (g/capita/day),Trinidad and Tobago,1.48,21.42,29.42,23.17,5.869999999999999,20.26,3.0,44.09000000000002,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2017,Fat supply quantity (g/capita/day),Trinidad and Tobago,0.28,19.28,5.529999999999999,20.24,1.39,18.24,2.2,47.540000000000006,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2017,Food supply (kcal/capita/day),Trinidad and Tobago,37.0,325.0,1134.0,281.0,43.0,354.0,32.0,2450.0,557.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2017,Food supply quantity (kg/capita/yr),Trinidad and Tobago,30.14,111.65,134.93999999999997,68.64999999999999,23.85,58.94,8.28,377.4800000000001,57.52,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2017,Protein supply quantity (g/capita/day),Trinidad and Tobago,1.49,21.29,28.670000000000005,22.99,6.880000000000001,20.2,2.52,43.15000000000001,0.0,Trinidad and Tobago,19.7,5.5,1369000.0,"[11, -61]",Americas,Caribbean,TT,71.06875,7741.748090062499
Y2014,Fat supply quantity (g/capita/day),Tunisia,1.44,6.579999999999999,10.61,7.959999999999999,1.12,17.72,3.82,70.57000000000002,0.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2014,Food supply (kcal/capita/day),Tunisia,158.0,212.0,1729.0,117.0,26.0,362.0,56.0,3036.0,337.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2014,Food supply quantity (kg/capita/yr),Tunisia,278.41,113.58,216.48,28.43,13.79,221.02,16.38,700.6100000000004,34.67,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2014,Protein supply quantity (g/capita/day),Tunisia,7.28,9.93,51.99999999999999,10.69,3.85,22.02,4.74,71.21999999999997,0.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2015,Fat supply quantity (g/capita/day),Tunisia,1.73,6.6,10.8,7.93,0.97,19.66,4.26,73.42,0.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2015,Food supply (kcal/capita/day),Tunisia,182.0,221.0,1719.0,117.0,24.0,400.0,62.0,3075.0,340.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2015,Food supply quantity (kg/capita/yr),Tunisia,316.88,119.58,215.22,28.32,12.93,244.74,18.28,743.32,34.92,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2015,Protein supply quantity (g/capita/day),Tunisia,8.16,10.07,51.74,10.64,3.54,24.18,5.26,71.36999999999998,0.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2016,Fat supply quantity (g/capita/day),Tunisia,1.5499999999999998,6.569999999999999,11.08,7.92,1.02,20.2,3.78,70.80999999999997,0.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2016,Food supply (kcal/capita/day),Tunisia,165.0,216.0,1738.0,116.0,25.0,406.0,56.0,3065.0,351.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2016,Food supply quantity (kg/capita/yr),Tunisia,274.54999999999995,114.74,217.26,28.24,13.309999999999995,250.96,16.18,699.4099999999999,35.98,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2016,Protein supply quantity (g/capita/day),Tunisia,7.620000000000001,10.0,52.18999999999999,10.6,3.5700000000000003,24.36,4.66,71.7,0.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
Y2017,Fat supply quantity (g/capita/day),Tunisia,1.5,6.589999999999999,10.989999999999998,7.9300000000000015,1.0,18.0,3.64,73.20000000000002,0.0,Tunisia,27.3,4.3,11896000.0,"[34, 9]",Africa,Northern Africa,TN,74.35624999999997,3044.081488375
